,year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state,total_man_by_state,total_woman_by_state,total_people_by_state_and_age_range,total_man_by_state_and_age_range,total_woman_by_state_and_age_range,rate_level
3897,2018,Chiapas,1 salario m¡nimo,12608,385,0,0,0,0,0,0,0,0
3898,2018,Chiapas,Menos de 1 s.m.,3099858,109448,0,0,0,0,0,0,0,0
3899,2018,Chiapas,M s de 1 hasta 2 s.m.,17897,2839,0,0,0,0,0,0,0,0
3900,2018,Chiapas,M s de 10 s.m.,943155,594661,0,0,0,0,0,0,0,0
3901,2018,Chiapas,M s de 2 hasta 3 s.m.,514164,11437,0,0,0,0,0,0,0,0
3902,2018,Chiapas,M s de 3 hasta 5 s.m.,541488,239208,0,0,0,0,0,0,0,0
3903,2018,Chiapas,M s de 5 hasta 10 s.m.,151468,26577,0,0,0,0,0,0,0,0
3904,2018,Chiapas,No especificado,24439,11358,0,0,0,0,0,0,0,0
3905,2018,Chiapas,No recibe ingresos,287936,7775,0,0,0,0,0,0,0,0
3906,2018,Chihuahua,1 salario m¡nimo,67534,1985,0,0,0,0,0,0,0,0
3907,2018,Chihuahua,Menos de 1 s.m.,540803,64241,0,0,0,0,0,0,0,0
3908,2018,Chihuahua,M s de 1 hasta 2 s.m.,43646,6041,0,0,0,0,0,0,0,0
3909,2018,Chihuahua,M s de 10 s.m.,982411,501182,0,0,0,0,0,0,0,0
3910,2018,Chihuahua,M s de 2 hasta 3 s.m.,434376,18700,0,0,0,0,0,0,0,0
3911,2018,Chihuahua,M s de 3 hasta 5 s.m.,1969661,836723,0,0,0,0,0,0,0,0
3912,2018,Chihuahua,M s de 5 hasta 10 s.m.,178190,50628,0,0,0,0,0,0,0,0
3913,2018,Chihuahua,No especificado,54161,22350,0,0,0,0,0,0,0,0
3914,2018,Chihuahua,No recibe ingresos,230161,22600,0,0,0,0,0,0,0,0
3915,2018,Ciudad de Mxico,1 salario m¡nimo,4214,772,0,0,0,0,0,0,0,0
3916,2018,Ciudad de Mxico,Menos de 1 s.m.,63949,5482,0,0,0,0,0,0,0,0
3917,2018,Ciudad de Mxico,M s de 1 hasta 2 s.m.,57115,18992,0,0,0,0,0,0,0,0
3918,2018,Ciudad de Mxico,M s de 10 s.m.,2920357,1436407,0,0,0,0,0,0,0,0
3919,2018,Ciudad de Mxico,M s de 2 hasta 3 s.m.,923210,94489,0,0,0,0,0,0,0,0
3920,2018,Ciudad de Mxico,M s de 3 hasta 5 s.m.,1772865,704570,0,0,0,0,0,0,0,0
3921,2018,Ciudad de Mxico,M s de 5 hasta 10 s.m.,508574,175939,0,0,0,0,0,0,0,0
3922,2018,Ciudad de Mxico,No especificado,385713,149020,0,0,0,0,0,0,0,0
3923,2018,Ciudad de Mxico,No recibe ingresos,1077839,117535,0,0,0,0,0,0,0,0
3924,2018,Coahuila,1 salario m¡nimo,66370,3002,0,0,0,0,0,0,0,0
3925,2018,Coahuila,Menos de 1 s.m.,223432,19463,0,0,0,0,0,0,0,0
3926,2018,Coahuila,M s de 1 hasta 2 s.m.,22957,2166,0,0,0,0,0,0,0,0
3927,2018,Coahuila,M s de 10 s.m.,761499,417731,0,0,0,0,0,0,0,0
3928,2018,Coahuila,M s de 2 hasta 3 s.m.,431464,14639,0,0,0,0,0,0,0,0
3929,2018,Coahuila,M s de 3 hasta 5 s.m.,1608413,502494,0,0,0,0,0,0,0,0
3930,2018,Coahuila,M s de 5 hasta 10 s.m.,144123,35254,0,0,0,0,0,0,0,0
3931,2018,Coahuila,No especificado,26973,11790,0,0,0,0,0,0,0,0
3932,2018,Coahuila,No recibe ingresos,233139,18851,0,0,0,0,0,0,0,0
3933,2018,Colima,1 salario m¡nimo,11370,1159,0,0,0,0,0,0,0,0
3934,2018,Colima,Menos de 1 s.m.,175622,31167,0,0,0,0,0,0,0,0
3935,2018,Colima,M s de 1 hasta 2 s.m.,8424,1657,0,0,0,0,0,0,0,0
3936,2018,Colima,M s de 10 s.m.,220057,135305,0,0,0,0,0,0,0,0
3937,2018,Colima,M s de 2 hasta 3 s.m.,111800,5682,0,0,0,0,0,0,0,0
3938,2018,Colima,M s de 3 hasta 5 s.m.,141107,63817,0,0,0,0,0,0,0,0
3939,2018,Colima,M s de 5 hasta 10 s.m.,44909,12163,0,0,0,0,0,0,0,0
3940,2018,Colima,No especificado,8784,3355,0,0,0,0,0,0,0,0
3941,2018,Colima,No recibe ingresos,118534,19526,0,0,0,0,0,0,0,0
3942,2018,Durango,1 salario m¡nimo,49359,6156,0,0,0,0,0,0,0,0
3943,2018,Durango,Menos de 1 s.m.,414842,17864,0,0,0,0,0,0,0,0
3944,2018,Durango,M s de 1 hasta 2 s.m.,10396,3528,0,0,0,0,0,0,0,0
3945,2018,Durango,M s de 10 s.m.,505109,295315,0,0,0,0,0,0,0,0
3946,2018,Durango,M s de 2 hasta 3 s.m.,285651,8570,0,0,0,0,0,0,0,0
3947,2018,Durango,M s de 3 hasta 5 s.m.,512530,184525,0,0,0,0,0,0,0,0
3948,2018,Durango,M s de 5 hasta 10 s.m.,66480,15332,0,0,0,0,0,0,0,0
3949,2018,Durango,No especificado,17581,7125,0,0,0,0,0,0,0,0
3950,2018,Durango,No recibe ingresos,106860,7066,0,0,0,0,0,0,0,0
3951,2018,Estado de Mxico,1 salario m¡nimo,56036,56036,0,0,0,0,0,0,0,0
3952,2018,Estado de Mxico,Menos de 1 s.m.,1390897,176741,0,0,0,0,0,0,0,0
3953,2018,Estado de Mxico,M s de 1 hasta 2 s.m.,108026,21972,0,0,0,0,0,0,0,0
3954,2018,Estado de Mxico,M s de 10 s.m.,5533236,2811370,0,0,0,0,0,0,0,0
3955,2018,Estado de Mxico,M s de 2 hasta 3 s.m.,2560159,128254,0,0,0,0,0,0,0,0
3956,2018,Estado de Mxico,M s de 3 hasta 5 s.m.,5576009,1805284,0,0,0,0,0,0,0,0
3957,2018,Estado de Mxico,M s de 5 hasta 10 s.m.,981482,299366,0,0,0,0,0,0,0,0
3958,2018,Estado de Mxico,No especificado,247377,82224,0,0,0,0,0,0,0,0
3959,2018,Estado de Mxico,No recibe ingresos,1927297,174509,0,0,0,0,0,0,0,0
3960,2018,Guanajuato,1 salario m¡nimo,30098,6768,0,0,0,0,0,0,0,0
3961,2018,Guanajuato,Menos de 1 s.m.,1049010,182498,0,0,0,0,0,0,0,0
3962,2018,Guanajuato,M s de 1 hasta 2 s.m.,22764,5609,0,0,0,0,0,0,0,0
3963,2018,Guanajuato,M s de 10 s.m.,1418274,816776,0,0,0,0,0,0,0,0
3964,2018,Guanajuato,M s de 2 hasta 3 s.m.,946227,27618,0,0,0,0,0,0,0,0
3965,2018,Guanajuato,M s de 3 hasta 5 s.m.,2776265,968762,0,0,0,0,0,0,0,0
3966,2018,Guanajuato,M s de 5 hasta 10 s.m.,415893,109432,0,0,0,0,0,0,0,0
3967,2018,Guanajuato,No especificado,30933,11233,0,0,0,0,0,0,0,0
3968,2018,Guanajuato,No recibe ingresos,283077,16443,0,0,0,0,0,0,0,0
3969,2018,Guerrero,1 salario m¡nimo,25859,507,0,0,0,0,0,0,0,0
3970,2018,Guerrero,Menos de 1 s.m.,1723803,257306,0,0,0,0,0,0,0,0
3971,2018,Guerrero,M s de 1 hasta 2 s.m.,23643,4670,0,0,0,0,0,0,0,0
3972,2018,Guerrero,M s de 10 s.m.,781492,509100,0,0,0,0,0,0,0,0
3973,2018,Guerrero,M s de 2 hasta 3 s.m.,434578,6268,0,0,0,0,0,0,0,0
3974,2018,Guerrero,M s de 3 hasta 5 s.m.,557180,315682,0,0,0,0,0,0,0,0
3975,2018,Guerrero,M s de 5 hasta 10 s.m.,80655,14765,0,0,0,0,0,0,0,0
3976,2018,Guerrero,No especificado,22231,9939,0,0,0,0,0,0,0,0
3977,2018,Guerrero,No recibe ingresos,191351,4540,0,0,0,0,0,0,0,0
3978,2018,Hidalgo,1 salario m¡nimo,19783,19783,0,0,0,0,0,0,0,0
3979,2018,Hidalgo,Menos de 1 s.m.,977043,142986,0,0,0,0,0,0,0,0
3980,2018,Hidalgo,M s de 1 hasta 2 s.m.,13771,2641,0,0,0,0,0,0,0,0
3981,2018,Hidalgo,M s de 10 s.m.,842472,485124,0,0,0,0,0,0,0,0
3982,2018,Hidalgo,M s de 2 hasta 3 s.m.,478653,14120,0,0,0,0,0,0,0,0
3983,2018,Hidalgo,M s de 3 hasta 5 s.m.,749124,295876,0,0,0,0,0,0,0,0
3984,2018,Hidalgo,M s de 5 hasta 10 s.m.,113225,27473,0,0,0,0,0,0,0,0
3985,2018,Hidalgo,No especificado,17526,8869,0,0,0,0,0,0,0,0
3986,2018,Hidalgo,No recibe ingresos,168897,7325,0,0,0,0,0,0,0,0
3987,2018,Jalisco,1 salario m¡nimo,12235,533,0,0,0,0,0,0,0,0
3988,2018,Jalisco,Menos de 1 s.m.,1257153,169803,0,0,0,0,0,0,0,0
3989,2018,Jalisco,M s de 1 hasta 2 s.m.,39293,9650,0,0,0,0,0,0,0,0
3990,2018,Jalisco,M s de 10 s.m.,2358927,1310753,0,0,0,0,0,0,0,0
3991,2018,Jalisco,M s de 2 hasta 3 s.m.,1247714,42608,0,0,0,0,0,0,0,0
3992,2018,Jalisco,M s de 3 hasta 5 s.m.,2676525,950193,0,0,0,0,0,0,0,0
3993,2018,Jalisco,M s de 5 hasta 10 s.m.,528918,133996,0,0,0,0,0,0,0,0
3994,2018,Jalisco,No especificado,113733,33317,0,0,0,0,0,0,0,0
3995,2018,Jalisco,No recibe ingresos,584652,78153,0,0,0,0,0,0,0,0
3996,2018,Michoac n,1 salario m¡nimo,1580,1580,0,0,0,0,0,0,0,0
3997,2018,Michoac n,Menos de 1 s.m.,1986498,223407,0,0,0,0,0,0,0,0
3998,2018,Michoac n,M s de 1 hasta 2 s.m.,21933,1193,0,0,0,0,0,0,0,0
3999,2018,Michoac n,M s de 10 s.m.,1318051,813824,0,0,0,0,0,0,0,0
4000,2018,Michoac n,M s de 2 hasta 3 s.m.,684320,15939,0,0,0,0,0,0,0,0
4001,2018,Michoac n,M s de 3 hasta 5 s.m.,839807,334717,0,0,0,0,0,0,0,0
4002,2018,Michoac n,M s de 5 hasta 10 s.m.,305705,78807,0,0,0,0,0,0,0,0
4003,2018,Michoac n,No especificado,33500,13178,0,0,0,0,0,0,0,0
4004,2018,Michoac n,No recibe ingresos,235031,22572,0,0,0,0,0,0,0,0
4005,2018,Morelos,1 salario m¡nimo,4312,4312,0,0,0,0,0,0,0,0
4006,2018,Morelos,Menos de 1 s.m.,421442,41097,0,0,0,0,0,0,0,0
4007,2018,Morelos,M s de 1 hasta 2 s.m.,12440,3318,0,0,0,0,0,0,0,0
4008,2018,Morelos,M s de 10 s.m.,539656,308061,0,0,0,0,0,0,0,0
4009,2018,Morelos,M s de 2 hasta 3 s.m.,330224,5663,0,0,0,0,0,0,0,0
4010,2018,Morelos,M s de 3 hasta 5 s.m.,392640,137155,0,0,0,0,0,0,0,0
4011,2018,Morelos,M s de 5 hasta 10 s.m.,79884,17519,0,0,0,0,0,0,0,0
4012,2018,Morelos,No especificado,25525,7704,0,0,0,0,0,0,0,0
4013,2018,Morelos,No recibe ingresos,153929,7225,0,0,0,0,0,0,0,0
4014,2018,Nacional,1 salario m¡nimo,816592,74581,0,0,0,0,0,0,0,0
4015,2018,Nacional,Menos de 1 s.m.,27305919,2956412,0,0,0,0,0,0,0,0
4016,2018,Nacional,M s de 1 hasta 2 s.m.,834921,153864,0,0,0,0,0,0,0,0
4017,2018,Nacional,M s de 10 s.m.,33760298,18820816,0,0,0,0,0,0,0,0
4018,2018,Nacional,M s de 2 hasta 3 s.m.,17680279,688089,0,0,0,0,0,0,0,0
4019,2018,Nacional,M s de 3 hasta 5 s.m.,35762628,13478422,0,0,0,0,0,0,0,0
4020,2018,Nacional,M s de 5 hasta 10 s.m.,6318912,1721482,0,0,0,0,0,0,0,0
4021,2018,Nacional,No especificado,1611729,581327,0,0,0,0,0,0,0,0
4022,2018,Nacional,No recibe ingresos,9659040,833551,0,0,0,0,0,0,0,0
4023,2018,Nayarit,1 salario m¡nimo,1276,183,0,0,0,0,0,0,0,0
4024,2018,Nayarit,Menos de 1 s.m.,481375,36455,0,0,0,0,0,0,0,0
4025,2018,Nayarit,M s de 1 hasta 2 s.m.,8608,1673,0,0,0,0,0,0,0,0
4026,2018,Nayarit,M s de 10 s.m.,406267,262797,0,0,0,0,0,0,0,0
4027,2018,Nayarit,M s de 2 hasta 3 s.m.,182952,6024,0,0,0,0,0,0,0,0
4028,2018,Nayarit,M s de 3 hasta 5 s.m.,192244,96501,0,0,0,0,0,0,0,0
4029,2018,Nayarit,M s de 5 hasta 10 s.m.,62443,13300,0,0,0,0,0,0,0,0
4030,2018,Nayarit,No especificado,16777,7010,0,0,0,0,0,0,0,0
4031,2018,Nayarit,No recibe ingresos,72069,4583,0,0,0,0,0,0,0,0
4032,2018,Nuevo Le¢n,1 salario m¡nimo,9957,1276,0,0,0,0,0,0,0,0
4033,2018,Nuevo Le¢n,Menos de 1 s.m.,136954,9437,0,0,0,0,0,0,0,0
4034,2018,Nuevo Le¢n,M s de 1 hasta 2 s.m.,57243,11363,0,0,0,0,0,0,0,0
4035,2018,Nuevo Le¢n,M s de 10 s.m.,1339322,725025,0,0,0,0,0,0,0,0
4036,2018,Nuevo Le¢n,M s de 2 hasta 3 s.m.,797597,48948,0,0,0,0,0,0,0,0
4037,2018,Nuevo Le¢n,M s de 3 hasta 5 s.m.,2309798,673130,0,0,0,0,0,0,0,0
4038,2018,Nuevo Le¢n,M s de 5 hasta 10 s.m.,346006,95241,0,0,0,0,0,0,0,0
4039,2018,Nuevo Le¢n,No especificado,86643,28103,0,0,0,0,0,0,0,0
4040,2018,Nuevo Le¢n,No recibe ingresos,603074,68368,0,0,0,0,0,0,0,0
4041,2018,Oaxaca,1 salario m¡nimo,18942,815,0,0,0,0,0,0,0,0
4042,2018,Oaxaca,Menos de 1 s.m.,2150959,257479,0,0,0,0,0,0,0,0
4043,2018,Oaxaca,M s de 1 hasta 2 s.m.,13371,1323,0,0,0,0,0,0,0,0
4044,2018,Oaxaca,M s de 10 s.m.,902541,601610,0,0,0,0,0,0,0,0
4045,2018,Oaxaca,M s de 2 hasta 3 s.m.,484103,5391,0,0,0,0,0,0,0,0
4046,2018,Oaxaca,M s de 3 hasta 5 s.m.,913786,581059,0,0,0,0,0,0,0,0
4047,2018,Oaxaca,M s de 5 hasta 10 s.m.,108718,20863,0,0,0,0,0,0,0,0
4048,2018,Oaxaca,No especificado,13540,5911,0,0,0,0,0,0,0,0
4049,2018,Oaxaca,No recibe ingresos,209046,9404,0,0,0,0,0,0,0,0
4050,2018,Puebla,1 salario m¡nimo,5710,493,0,0,0,0,0,0,0,0
4051,2018,Puebla,Menos de 1 s.m.,2205150,380642,0,0,0,0,0,0,0,0
4052,2018,Puebla,M s de 1 hasta 2 s.m.,24568,9875,0,0,0,0,0,0,0,0
4053,2018,Puebla,M s de 10 s.m.,1817867,1081502,0,0,0,0,0,0,0,0
4054,2018,Puebla,M s de 2 hasta 3 s.m.,1021048,24104,0,0,0,0,0,0,0,0
4055,2018,Puebla,M s de 3 hasta 5 s.m.,1897144,762074,0,0,0,0,0,0,0,0
4056,2018,Puebla,M s de 5 hasta 10 s.m.,271593,74362,0,0,0,0,0,0,0,0
4057,2018,Puebla,No especificado,50995,20122,0,0,0,0,0,0,0,0
4058,2018,Puebla,No recibe ingresos,373900,18021,0,0,0,0,0,0,0,0
4059,2018,Queretaro,1 salario m¡nimo,13366,13366,0,0,0,0,0,0,0,0
4060,2018,Queretaro,Menos de 1 s.m.,163098,9126,0,0,0,0,0,0,0,0
4061,2018,Queretaro,M s de 1 hasta 2 s.m.,15611,2486,0,0,0,0,0,0,0,0
4062,2018,Queretaro,M s de 10 s.m.,455111,249112,0,0,0,0,0,0,0,0
4063,2018,Queretaro,M s de 2 hasta 3 s.m.,356039,12472,0,0,0,0,0,0,0,0
4064,2018,Queretaro,M s de 3 hasta 5 s.m.,785022,256568,0,0,0,0,0,0,0,0
4065,2018,Queretaro,M s de 5 hasta 10 s.m.,108773,26611,0,0,0,0,0,0,0,0
4066,2018,Queretaro,No especificado,31133,8883,0,0,0,0,0,0,0,0
4067,2018,Queretaro,No recibe ingresos,151420,14520,0,0,0,0,0,0,0,0
4068,2018,Quintana Roo,1 salario m¡nimo,1701,1701,0,0,0,0,0,0,0,0
4069,2018,Quintana Roo,Menos de 1 s.m.,169454,10305,0,0,0,0,0,0,0,0
4070,2018,Quintana Roo,M s de 1 hasta 2 s.m.,7946,1142,0,0,0,0,0,0,0,0
4071,2018,Quintana Roo,M s de 10 s.m.,462262,251280,0,0,0,0,0,0,0,0
4072,2018,Quintana Roo,M s de 2 hasta 3 s.m.,321643,18468,0,0,0,0,0,0,0,0
4073,2018,Quintana Roo,M s de 3 hasta 5 s.m.,194863,67648,0,0,0,0,0,0,0,0
4074,2018,Quintana Roo,M s de 5 hasta 10 s.m.,78709,22772,0,0,0,0,0,0,0,0
4075,2018,Quintana Roo,No especificado,26148,8611,0,0,0,0,0,0,0,0
4076,2018,Quintana Roo,No recibe ingresos,207384,17501,0,0,0,0,0,0,0,0
4077,2018,San Luis Potos¡,1 salario m¡nimo,21260,2309,0,0,0,0,0,0,0,0
4078,2018,San Luis Potos¡,Menos de 1 s.m.,849822,69371,0,0,0,0,0,0,0,0
4079,2018,San Luis Potos¡,M s de 1 hasta 2 s.m.,21566,2220,0,0,0,0,0,0,0,0
4080,2018,San Luis Potos¡,M s de 10 s.m.,702589,424861,0,0,0,0,0,0,0,0
4081,2018,San Luis Potos¡,M s de 2 hasta 3 s.m.,423191,12677,0,0,0,0,0,0,0,0
4082,2018,San Luis Potos¡,M s de 3 hasta 5 s.m.,952960,353338,0,0,0,0,0,0,0,0
4083,2018,San Luis Potos¡,M s de 5 hasta 10 s.m.,113624,24088,0,0,0,0,0,0,0,0
4084,2018,San Luis Potos¡,No especificado,21284,6277,0,0,0,0,0,0,0,0
4085,2018,San Luis Potos¡,No recibe ingresos,138176,9864,0,0,0,0,0,0,0,0
4086,2018,Sinaloa,1 salario m¡nimo,21810,2245,0,0,0,0,0,0,0,0
4087,2018,Sinaloa,Menos de 1 s.m.,866256,152105,0,0,0,0,0,0,0,0
4088,2018,Sinaloa,M s de 1 hasta 2 s.m.,31439,4690,0,0,0,0,0,0,0,0
4089,2018,Sinaloa,M s de 10 s.m.,855817,503314,0,0,0,0,0,0,0,0
4090,2018,Sinaloa,M s de 2 hasta 3 s.m.,491821,16627,0,0,0,0,0,0,0,0
4091,2018,Sinaloa,M s de 3 hasta 5 s.m.,576415,242626,0,0,0,0,0,0,0,0
4092,2018,Sinaloa,M s de 5 hasta 10 s.m.,218209,59629,0,0,0,0,0,0,0,0
4093,2018,Sinaloa,No especificado,42882,18024,0,0,0,0,0,0,0,0
4094,2018,Sinaloa,No recibe ingresos,161135,16811,0,0,0,0,0,0,0,0
4095,2018,Sonora,1 salario m¡nimo,61141,6580,0,0,0,0,0,0,0,0
4096,2018,Sonora,Menos de 1 s.m.,603436,105052,0,0,0,0,0,0,0,0
4097,2018,Sonora,M s de 1 hasta 2 s.m.,40478,5725,0,0,0,0,0,0,0,0
4098,2018,Sonora,M s de 10 s.m.,829935,481905,0,0,0,0,0,0,0,0
4099,2018,Sonora,M s de 2 hasta 3 s.m.,426909,16140,0,0,0,0,0,0,0,0
4100,2018,Sonora,M s de 3 hasta 5 s.m.,1010734,449187,0,0,0,0,0,0,0,0
4101,2018,Sonora,M s de 5 hasta 10 s.m.,221811,61319,0,0,0,0,0,0,0,0
4102,2018,Sonora,No especificado,49002,15101,0,0,0,0,0,0,0,0
4103,2018,Sonora,No recibe ingresos,155145,21815,0,0,0,0,0,0,0,0
4104,2018,Tabasco,1 salario m¡nimo,79355,12177,0,0,0,0,0,0,0,0
4105,2018,Tabasco,Menos de 1 s.m.,658451,22580,0,0,0,0,0,0,0,0
4106,2018,Tabasco,M s de 1 hasta 2 s.m.,12195,974,0,0,0,0,0,0,0,0
4107,2018,Tabasco,M s de 10 s.m.,598443,317503,0,0,0,0,0,0,0,0
4108,2018,Tabasco,M s de 2 hasta 3 s.m.,274217,10058,0,0,0,0,0,0,0,0
4109,2018,Tabasco,M s de 3 hasta 5 s.m.,293845,132368,0,0,0,0,0,0,0,0
4110,2018,Tabasco,M s de 5 hasta 10 s.m.,105502,27008,0,0,0,0,0,0,0,0
4111,2018,Tabasco,No especificado,16019,5192,0,0,0,0,0,0,0,0
4112,2018,Tabasco,No recibe ingresos,181712,5833,0,0,0,0,0,0,0,0
4113,2018,Tamaulipas,1 salario m¡nimo,39725,8272,0,0,0,0,0,0,0,0
4114,2018,Tamaulipas,Menos de 1 s.m.,438677,29801,0,0,0,0,0,0,0,0
4115,2018,Tamaulipas,M s de 1 hasta 2 s.m.,41217,1931,0,0,0,0,0,0,0,0
4116,2018,Tamaulipas,M s de 10 s.m.,985554,517161,0,0,0,0,0,0,0,0
4117,2018,Tamaulipas,M s de 2 hasta 3 s.m.,498030,23086,0,0,0,0,0,0,0,0
4118,2018,Tamaulipas,M s de 3 hasta 5 s.m.,1381021,527811,0,0,0,0,0,0,0,0
4119,2018,Tamaulipas,M s de 5 hasta 10 s.m.,181199,40487,0,0,0,0,0,0,0,0
4120,2018,Tamaulipas,No especificado,57674,16452,0,0,0,0,0,0,0,0
4121,2018,Tamaulipas,No recibe ingresos,355668,42403,0,0,0,0,0,0,0,0
4122,2018,Tlaxcala,1 salario m¡nimo,846,846,0,0,0,0,0,0,0,0
4123,2018,Tlaxcala,Menos de 1 s.m.,251479,26035,0,0,0,0,0,0,0,0
4124,2018,Tlaxcala,M s de 1 hasta 2 s.m.,3113,3113,0,0,0,0,0,0,0,0
4125,2018,Tlaxcala,M s de 10 s.m.,374111,217603,0,0,0,0,0,0,0,0
4126,2018,Tlaxcala,M s de 2 hasta 3 s.m.,227370,3470,0,0,0,0,0,0,0,0
4127,2018,Tlaxcala,M s de 3 hasta 5 s.m.,610453,262678,0,0,0,0,0,0,0,0
4128,2018,Tlaxcala,M s de 5 hasta 10 s.m.,44671,8921,0,0,0,0,0,0,0,0
4129,2018,Tlaxcala,No especificado,7646,2899,0,0,0,0,0,0,0,0
4130,2018,Tlaxcala,No recibe ingresos,59344,2394,0,0,0,0,0,0,0,0
4131,2018,Veracruz,1 salario m¡nimo,54009,4840,0,0,0,0,0,0,0,0
4132,2018,Veracruz,Menos de 1 s.m.,3160801,180592,0,0,0,0,0,0,0,0
4133,2018,Veracruz,M s de 1 hasta 2 s.m.,84839,14368,0,0,0,0,0,0,0,0
4134,2018,Veracruz,M s de 10 s.m.,2015651,1160071,0,0,0,0,0,0,0,0
4135,2018,Veracruz,M s de 2 hasta 3 s.m.,1224417,29095,0,0,0,0,0,0,0,0
4136,2018,Veracruz,M s de 3 hasta 5 s.m.,1046229,328190,0,0,0,0,0,0,0,0
4137,2018,Veracruz,M s de 5 hasta 10 s.m.,310866,94600,0,0,0,0,0,0,0,0
4138,2018,Veracruz,No especificado,68678,27725,0,0,0,0,0,0,0,0
4139,2018,Veracruz,No recibe ingresos,684743,43155,0,0,0,0,0,0,0,0
4140,2018,Yucat n,1 salario m¡nimo,9065,1365,0,0,0,0,0,0,0,0
4141,2018,Yucat n,Menos de 1 s.m.,421520,28770,0,0,0,0,0,0,0,0
4142,2018,Yucat n,M s de 1 hasta 2 s.m.,18337,2424,0,0,0,0,0,0,0,0
4143,2018,Yucat n,M s de 10 s.m.,622548,354093,0,0,0,0,0,0,0,0
4144,2018,Yucat n,M s de 2 hasta 3 s.m.,366700,17454,0,0,0,0,0,0,0,0
4145,2018,Yucat n,M s de 3 hasta 5 s.m.,730106,347227,0,0,0,0,0,0,0,0
4146,2018,Yucat n,M s de 5 hasta 10 s.m.,139818,35935,0,0,0,0,0,0,0,0
4147,2018,Yucat n,No especificado,21865,6878,0,0,0,0,0,0,0,0
4148,2018,Yucat n,No recibe ingresos,171571,10817,0,0,0,0,0,0,0,0
4149,2018,Zacatecas,1 salario m¡nimo,53403,1735,0,0,0,0,0,0,0,0
4150,2018,Zacatecas,Menos de 1 s.m.,567382,66535,0,0,0,0,0,0,0,0
4151,2018,Zacatecas,M s de 1 hasta 2 s.m.,6475,1148,0,0,0,0,0,0,0,0
4152,2018,Zacatecas,M s de 10 s.m.,378373,221626,0,0,0,0,0,0,0,0
4153,2018,Zacatecas,M s de 2 hasta 3 s.m.,243688,3716,0,0,0,0,0,0,0,0
4154,2018,Zacatecas,M s de 3 hasta 5 s.m.,312621,108966,0,0,0,0,0,0,0,0
4155,2018,Zacatecas,M s de 5 hasta 10 s.m.,71008,16524,0,0,0,0,0,0,0,0
4156,2018,Zacatecas,No especificado,11616,3067,0,0,0,0,0,0,0,0
4157,2018,Zacatecas,No recibe ingresos,43345,4951,0,0,0,0,0,0,0,0
4158,2019,Aguascalientes,1 salario m¡nimo,3492,396,0,0,0,0,0,0,0,0
4159,2019,Aguascalientes,Menos de 1 s.m.,45986,3981,0,0,0,0,0,0,0,0
4160,2019,Aguascalientes,M s de 1 hasta 2 s.m.,3938,1058,0,0,0,0,0,0,0,0
4161,2019,Aguascalientes,M s de 10 s.m.,178268,90796,0,0,0,0,0,0,0,0
4162,2019,Aguascalientes,M s de 2 hasta 3 s.m.,89926,4245,0,0,0,0,0,0,0,0
4163,2019,Aguascalientes,M s de 3 hasta 5 s.m.,288274,94869,0,0,0,0,0,0,0,0
4164,2019,Aguascalientes,M s de 5 hasta 10 s.m.,32347,10418,0,0,0,0,0,0,0,0
4165,2019,Aguascalientes,No especificado,6910,2433,0,0,0,0,0,0,0,0
4166,2019,Aguascalientes,No recibe ingresos,41413,3327,0,0,0,0,0,0,0,0
4167,2019,Baja California,1 salario m¡nimo,1987,257,0,0,0,0,0,0,0,0
4168,2019,Baja California,Menos de 1 s.m.,155661,43857,0,0,0,0,0,0,0,0
4169,2019,Baja California,M s de 1 hasta 2 s.m.,12311,2960,0,0,0,0,0,0,0,0
4170,2019,Baja California,M s de 10 s.m.,554042,286026,0,0,0,0,0,0,0,0
4171,2019,Baja California,M s de 2 hasta 3 s.m.,218894,7231,0,0,0,0,0,0,0,0
4172,2019,Baja California,M s de 3 hasta 5 s.m.,826659,327830,0,0,0,0,0,0,0,0
4173,2019,Baja California,M s de 5 hasta 10 s.m.,95913,28133,0,0,0,0,0,0,0,0
4174,2019,Baja California,No especificado,22890,8637,0,0,0,0,0,0,0,0
4175,2019,Baja California,No recibe ingresos,140804,13973,0,0,0,0,0,0,0,0
4176,2019,Baja California Sur,1 salario m¡nimo,5965,183,0,0,0,0,0,0,0,0
4177,2019,Baja California Sur,Menos de 1 s.m.,60219,11079,0,0,0,0,0,0,0,0
4178,2019,Baja California Sur,M s de 1 hasta 2 s.m.,5513,784,0,0,0,0,0,0,0,0
4179,2019,Baja California Sur,M s de 10 s.m.,125433,66894,0,0,0,0,0,0,0,0
4180,2019,Baja California Sur,M s de 2 hasta 3 s.m.,92112,6410,0,0,0,0,0,0,0,0
4181,2019,Baja California Sur,M s de 3 hasta 5 s.m.,51877,18888,0,0,0,0,0,0,0,0
4182,2019,Baja California Sur,M s de 5 hasta 10 s.m.,18565,6956,0,0,0,0,0,0,0,0
4183,2019,Baja California Sur,No especificado,7425,2934,0,0,0,0,0,0,0,0
4184,2019,Baja California Sur,No recibe ingresos,31378,4018,0,0,0,0,0,0,0,0
4185,2019,Campeche,1 salario m¡nimo,12488,3012,0,0,0,0,0,0,0,0
4186,2019,Campeche,Menos de 1 s.m.,173731,12360,0,0,0,0,0,0,0,0
